"Ano","Mes","Descripcion","Importe"
"2017","12","INGRESOS TOTALES","110174.63"
"2017","12","INGRESOS CORRIENTES","106351.65"
"2017","12","TRIBUTARIOS","96695.11"
"2017","12","DIRECTOS","33733.9"
"2017","12","RENTA","31200.57"
"2017","12","APORTE SOLIDARIO TEMPORAL","1840.53"
"2017","12","PROPIEDAD","344.11"
"2017","12","IMPUESTO AL ACTIVO NETO","348.68"
"2017","12","REVALUACIoN DE ACTIVOS","0"
"2017","12","INDIRECTOS","58703.05"
"2017","12","PRODUCCIoN","42860.08"
"2017","12","VENTAS","39228.32"
"2017","12","OTROS","3631.76"
"2017","12","SERVICIOS Y ACTIVIDADES ESPECIFICAS","15842.97"
"2017","12","APORTE VIAL Y GASTO SOCIAL","12772.9"
"2017","12","OTROS","3070.07"
"2017","12","COMERCIO EXTERIOR","4244.43"
"2017","12","IMPORTACIONES","4244.43"
"2017","12","EXPORTACIONES","0"
"2017","12","VARIOS","13.74"
"2017","12","TASA DE SEGURIDAD","2531.26"
"2017","12","ING. NO TRIBUTARIOS","7125.28"
"2017","12","TRANSFERENCIAS SECTOR  PuBLICO","76.16"
"2017","12","OTROS INGRESOS NO TRIBUTARIOS","7049.12"
"2017","12","INGRESOS RECIBIDOS POR INTERESES (ENEE)","512.4"
"2017","12","DONACIONES HIPC","2112.01"
"2017","12","DONACIONES","1198.57"
"2017","11","INGRESOS TOTALES","96953.91"
"2017","11","INGRESOS CORRIENTES","94227.76"
"2017","11","TRIBUTARIOS","85372.4"
"2017","11","DIRECTOS","27776.54"
"2017","11","RENTA","25316.42"
"2017","11","APORTE SOLIDARIO TEMPORAL","1809.56"
"2017","11","PROPIEDAD","320.37"
"2017","11","IMPUESTO AL ACTIVO NETO","330.19"
"2017","11","REVALUACIoN DE ACTIVOS","0"
"2017","11","INDIRECTOS","53728.62"
"2017","11","PRODUCCIoN","39238.27"
"2017","11","VENTAS","35912.46"
"2017","11","OTROS","3325.81"
"2017","11","SERVICIOS Y ACTIVIDADES ESPECIFICAS","14490.35"
"2017","11","APORTE VIAL Y GASTO SOCIAL","11724.6"
"2017","11","OTROS","2765.75"
"2017","11","COMERCIO EXTERIOR","3853.87"
"2017","11","IMPORTACIONES","3853.87"
"2017","11","EXPORTACIONES","0"
"2017","11","VARIOS","13.38"
"2017","11","TASA DE SEGURIDAD","2294.73"
"2017","11","ING. NO TRIBUTARIOS","6560.63"
"2017","11","TRANSFERENCIAS SECTOR  PuBLICO","68.56"
"2017","11","OTROS INGRESOS NO TRIBUTARIOS","6492.07"
"2017","11","INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2017","11","DONACIONES HIPC","1839.77"
"2017","11","DONACIONES","886.38"
"2017","10","INGRESOS TOTALES","89255.33"
"2017","10","INGRESOS CORRIENTES","86727.35"
"2017","10","TRIBUTARIOS","78513.98"
"2017","10","DIRECTOS","26525.87"
"2017","10","RENTA","24975.85"
"2017","10","APORTE SOLIDARIO TEMPORAL","961.31"
"2017","10","PROPIEDAD","286.64"
"2017","10","IMPUESTO AL ACTIVO NETO","302.07"
"2017","10","REVALUACIoN DE ACTIVOS","0"
"2017","10","INDIRECTOS","48573.36"
"2017","10","PRODUCCIoN","35478.6"
"2017","10","VENTAS","32468.8"
"2017","10","OTROS","3009.8"
"2017","10","SERVICIOS Y ACTIVIDADES ESPECIFICAS","13094.77"
"2017","10","APORTE VIAL Y GASTO SOCIAL","10740.3"
"2017","10","OTROS","2354.47"
"2017","10","COMERCIO EXTERIOR","3403.34"
"2017","10","IMPORTACIONES","3403.34"
"2017","10","EXPORTACIONES","0"
"2017","10","VARIOS","11.41"
"2017","10","TASA DE SEGURIDAD","2078.08"
"2017","10","ING. NO TRIBUTARIOS","6135.28"
"2017","10","TRANSFERENCIAS SECTOR  PuBLICO","61.06"
"2017","10","OTROS INGRESOS NO TRIBUTARIOS","6074.22"
"2017","10","INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2017","10","DONACIONES HIPC","1687.48"
"2017","10","DONACIONES","840.5"
"2017","9","INGRESOS TOTALES","82524.18"
"2017","9","INGRESOS CORRIENTES","80503.81"
"2017","9","TRIBUTARIOS","72779.88"
"2017","9","DIRECTOS","25554.89"
"2017","9","RENTA","24034.67"
"2017","9","APORTE SOLIDARIO TEMPORAL","959.55"
"2017","9","PROPIEDAD","264.59"
"2017","9","IMPUESTO AL ACTIVO NETO","296.07"
"2017","9","REVALUACIoN DE ACTIVOS","0"
"2017","9","INDIRECTOS","44156.89"
"2017","9","PRODUCCIoN","32191.03"
"2017","9","VENTAS","29478.24"
"2017","9","OTROS","2712.8"
"2017","9","SERVICIOS Y ACTIVIDADES ESPECIFICAS","11965.86"
"2017","9","APORTE VIAL Y GASTO SOCIAL","10062.82"
"2017","9","OTROS","1903.04"
"2017","9","COMERCIO EXTERIOR","3057.86"
"2017","9","IMPORTACIONES","3057.86"
"2017","9","EXPORTACIONES","0"
"2017","9","VARIOS","10.24"
"2017","9","TASA DE SEGURIDAD","1990.47"
"2017","9","ING. NO TRIBUTARIOS","5733.46"
"2017","9","TRANSFERENCIAS SECTOR  PuBLICO","53.22"
"2017","9","OTROS INGRESOS NO TRIBUTARIOS","5680.24"
"2017","9","INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2017","9","DONACIONES HIPC","1552.24"
"2017","9","DONACIONES","468.13"
"2017","8","INGRESOS TOTALES","68792.67"
"2017","8","INGRESOS CORRIENTES","66975.77"
"2017","8","TRIBUTARIOS","61210.72"
"2017","8","DIRECTOS","20093.94"
"2017","8","RENTA","18691.36"
"2017","8","APORTE SOLIDARIO TEMPORAL","900.58"
"2017","8","PROPIEDAD","229.77"
"2017","8","IMPUESTO AL ACTIVO NETO","272.23"
"2017","8","REVALUACIoN DE ACTIVOS","0"
"2017","8","INDIRECTOS","38475.51"
"2017","8","PRODUCCIoN","28366.69"
"2017","8","VENTAS","25975.45"
"2017","8","OTROS","2391.24"
"2017","8","SERVICIOS Y ACTIVIDADES ESPECIFICAS","10108.82"
"2017","8","APORTE VIAL Y GASTO SOCIAL","8588.19"
"2017","8","OTROS","1520.63"
"2017","8","COMERCIO EXTERIOR","2631.42"
"2017","8","IMPORTACIONES","2631.42"
"2017","8","EXPORTACIONES","0"
"2017","8","VARIOS","9.85"
"2017","8","TASA DE SEGURIDAD","1783.24"
"2017","8","ING. NO TRIBUTARIOS","3981.8"
"2017","8","TRANSFERENCIAS SECTOR  PuBLICO","53.22"
"2017","8","OTROS INGRESOS NO TRIBUTARIOS","3928.58"
"2017","8","INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2017","8","DONACIONES HIPC","1412.3"
"2017","8","DONACIONES","404.6"
"2017","7","INGRESOS TOTALES","60434.02"
"2017","7","INGRESOS CORRIENTES","59053.78"
"2017","7","TRIBUTARIOS","54257.63"
"2017","7","DIRECTOS","18802.51"
"2017","7","RENTA","17475.99"
"2017","7","APORTE SOLIDARIO TEMPORAL","857.14"
"2017","7","PROPIEDAD","198.86"
"2017","7","IMPUESTO AL ACTIVO NETO","270.52"
"2017","7","REVALUACIoN DE ACTIVOS","0"
"2017","7","INDIRECTOS","33222.94"
"2017","7","PRODUCCIoN","24619.29"
"2017","7","VENTAS","22540.5"
"2017","7","OTROS","2078.79"
"2017","7","SERVICIOS Y ACTIVIDADES ESPECIFICAS","8603.66"
"2017","7","APORTE VIAL Y GASTO SOCIAL","7503.84"
"2017","7","OTROS","1099.82"
"2017","7","COMERCIO EXTERIOR","2226.27"
"2017","7","IMPORTACIONES","2226.27"
"2017","7","EXPORTACIONES","0"
"2017","7","VARIOS","5.9"
"2017","7","TASA DE SEGURIDAD","1493.76"
"2017","7","ING. NO TRIBUTARIOS","3302.39"
"2017","7","TRANSFERENCIAS SECTOR  PuBLICO","45.72"
"2017","7","OTROS INGRESOS NO TRIBUTARIOS","3256.67"
"2017","7","INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2017","7","DONACIONES HIPC","1041.28"
"2017","7","DONACIONES","338.96"
"2017","6","INGRESOS TOTALES","52858.96"
"2017","6","INGRESOS CORRIENTES","51638.74"
"2017","6","TRIBUTARIOS","47812.58"
"2017","6","DIRECTOS","17622.92"
"2017","6","RENTA","16334.83"
"2017","6","APORTE SOLIDARIO TEMPORAL","853.1"
"2017","6","PROPIEDAD","168.27"
"2017","6","IMPUESTO AL ACTIVO NETO","266.72"
"2017","6","REVALUACIoN DE ACTIVOS","0"
"2017","6","INDIRECTOS","28284.46"
"2017","6","PRODUCCIoN","21130.62"
"2017","6","VENTAS","19354.42"
"2017","6","OTROS","1776.2"
"2017","6","SERVICIOS Y ACTIVIDADES ESPECIFICAS","7153.84"
"2017","6","APORTE VIAL Y GASTO SOCIAL","6444.2"
"2017","6","OTROS","709.64"
"2017","6","COMERCIO EXTERIOR","1900"
"2017","6","IMPORTACIONES","1900"
"2017","6","EXPORTACIONES","0"
"2017","6","VARIOS","5.19"
"2017","6","TASA DE SEGURIDAD","1367.94"
"2017","6","ING. NO TRIBUTARIOS","2458.22"
"2017","6","TRANSFERENCIAS SECTOR  PuBLICO","38.22"
"2017","6","OTROS INGRESOS NO TRIBUTARIOS","2420"
"2017","6","INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2017","6","DONACIONES HIPC","909.98"
"2017","6","DONACIONES","310.25"
"2017","5","INGRESOS TOTALES","41422.28"
"2017","5","INGRESOS CORRIENTES","40494.99"
"2017","5","TRIBUTARIOS","37247.95"
"2017","5","DIRECTOS","12262.61"
"2017","5","RENTA","11041.6"
"2017","5","APORTE SOLIDARIO TEMPORAL","821.57"
"2017","5","PROPIEDAD","138.96"
"2017","5","IMPUESTO AL ACTIVO NETO","260.48"
"2017","5","REVALUACIoN DE ACTIVOS","0"
"2017","5","INDIRECTOS","23431.21"
"2017","5","PRODUCCIoN","17488.4"
"2017","5","VENTAS","16016.09"
"2017","5","OTROS","1472.31"
"2017","5","SERVICIOS Y ACTIVIDADES ESPECIFICAS","5942.81"
"2017","5","APORTE VIAL Y GASTO SOCIAL","5330.96"
"2017","5","OTROS","611.86"
"2017","5","COMERCIO EXTERIOR","1549.55"
"2017","5","IMPORTACIONES","1549.55"
"2017","5","EXPORTACIONES","0"
"2017","5","VARIOS","4.58"
"2017","5","TASA DE SEGURIDAD","1148.11"
"2017","5","ING. NO TRIBUTARIOS","2098.92"
"2017","5","TRANSFERENCIAS SECTOR  PuBLICO","30.27"
"2017","5","OTROS INGRESOS NO TRIBUTARIOS","2068.65"
"2017","5","INGRESOS RECIBIDOS POR INTERESES (ENEE)","0"
"2017","5","DONACIONES HIPC","663.88"
"2017","5","DONACIONES","263.41"
"2017","4","INGRESOS TOTALES","33989.43"
"2017","4","INGRESOS CORRIENTES","33286.38"
"2017","4","TRIBUTARIOS","30649.27"
"2017","4","DIRECTOS","10696.84"
"2017","4","RENTA","9534.44"
