"Ano","Mes","Descripcion","Importe"
"2014","12","INGRESOS TOTALES","76768.21"
"2014","12","INGRESOS CORRIENTES","73555.21"
"2014","12","TRIBUTARIOS","66752.5"
"2014","12","DIRECTOS","21997.11"
"2014","12","RENTA","20068.44"
"2014","12","APORTE SOLIDARIO TEMPORAL","1264.81"
"2014","12","PROPIEDAD","274.86"
"2014","12","IMPUESTO AL ACTIVO NETO","389"
"2014","12","REVALUACIoN DE ACTIVOS","0"
"2014","12","INDIRECTOS","41774.36"
"2014","12","PRODUCCIoN","30449.28"
"2014","12","VENTAS","27734.46"
"2014","12","OTROS","2714.83"
"2014","12","SERVICIOS Y ACTIVIDADES ESPECIFICAS","11325.07"
"2014","12","APORTE VIAL Y GASTO SOCIAL","8873.63"
"2014","12","OTROS","2451.44"
"2014","12","COMERCIO EXTERIOR","2973.86"
"2014","12","IMPORTACIONES","2973.86"
"2014","12","EXPORTACIONES","0"
"2014","12","VARIOS","7.17"
"2014","12","TASA DE SEGURIDAD","1846.02"
"2014","12","ING. NO TRIBUTARIOS","4956.69"
"2014","12","TRANSFERENCIAS SECTOR  PuBLICO","98.78"
"2014","12","OTROS INGRESOS NO TRIBUTARIOS","4857.91"
"2014","12","INGRESOS DE CAPITAL","0"
"2014","12","DONACIONES HIPC","1923.06"
"2014","12","DONACIONES","1289.94"
"2014","11","INGRESOS TOTALES","67623.33"
"2014","11","INGRESOS CORRIENTES","65320.06"
"2014","11","TRIBUTARIOS","59132.39"
"2014","11","DIRECTOS","18480.07"
"2014","11","RENTA","16866.29"
"2014","11","APORTE SOLIDARIO TEMPORAL","974.71"
"2014","11","PROPIEDAD","256.31"
"2014","11","IMPUESTO AL ACTIVO NETO","382.76"
"2014","11","REVALUACIoN DE ACTIVOS","0"
"2014","11","INDIRECTOS","37997.74"
"2014","11","PRODUCCIoN","27653.37"
"2014","11","VENTAS","25174.67"
"2014","11","OTROS","2478.7"
"2014","11","SERVICIOS Y ACTIVIDADES ESPECIFICAS","10344.37"
"2014","11","APORTE VIAL Y GASTO SOCIAL","8174.12"
"2014","11","OTROS","2170.25"
"2014","11","COMERCIO EXTERIOR","2648.38"
"2014","11","IMPORTACIONES","2648.38"
"2014","11","EXPORTACIONES","0"
"2014","11","VARIOS","6.2"
"2014","11","TASA DE SEGURIDAD","1678.19"
"2014","11","ING. NO TRIBUTARIOS","4509.48"
"2014","11","TRANSFERENCIAS SECTOR  PuBLICO","98"
"2014","11","OTROS INGRESOS NO TRIBUTARIOS","4411.48"
"2014","11","INGRESOS DE CAPITAL","0"
"2014","11","DONACIONES HIPC","1488.55"
"2014","11","DONACIONES","814.72"
"2014","10","INGRESOS TOTALES","61955.35"
"2014","10","INGRESOS CORRIENTES","59846.71"
"2014","10","TRIBUTARIOS","54191.24"
"2014","10","DIRECTOS","17544.87"
"2014","10","RENTA","15958.93"
"2014","10","APORTE SOLIDARIO TEMPORAL","968.13"
"2014","10","PROPIEDAD","236.57"
"2014","10","IMPUESTO AL ACTIVO NETO","381.23"
"2014","10","REVALUACIoN DE ACTIVOS","0"
"2014","10","INDIRECTOS","34295.9"
"2014","10","PRODUCCIoN","24989.79"
"2014","10","VENTAS","22752.75"
"2014","10","OTROS","2237.04"
"2014","10","SERVICIOS Y ACTIVIDADES ESPECIFICAS","9306.11"
"2014","10","APORTE VIAL Y GASTO SOCIAL","7439.16"
"2014","10","OTROS","1866.95"
"2014","10","COMERCIO EXTERIOR","2344.46"
"2014","10","IMPORTACIONES","2344.46"
"2014","10","EXPORTACIONES","0"
"2014","10","VARIOS","6.02"
"2014","10","TASA DE SEGURIDAD","1577.81"
"2014","10","ING. NO TRIBUTARIOS","4077.66"
"2014","10","TRANSFERENCIAS SECTOR  PuBLICO","88"
"2014","10","OTROS INGRESOS NO TRIBUTARIOS","3989.66"
"2014","10","INGRESOS DE CAPITAL","0"
"2014","10","DONACIONES HIPC","1344.5"
"2014","10","DONACIONES","764.14"
"2014","9","INGRESOS TOTALES","56120.23"
"2014","9","INGRESOS CORRIENTES","54361.33"
"2014","9","TRIBUTARIOS","49274.89"
"2014","9","DIRECTOS","16462.15"
"2014","9","RENTA","14910.45"
"2014","9","APORTE SOLIDARIO TEMPORAL","963.1"
"2014","9","PROPIEDAD","210.1"
"2014","9","IMPUESTO AL ACTIVO NETO","378.5"
"2014","9","REVALUACIoN DE ACTIVOS","0"
"2014","9","INDIRECTOS","30727.14"
"2014","9","PRODUCCIoN","22482.54"
"2014","9","VENTAS","20465.14"
"2014","9","OTROS","2017.4"
"2014","9","SERVICIOS Y ACTIVIDADES ESPECIFICAS","8244.6"
"2014","9","APORTE VIAL Y GASTO SOCIAL","6707.8"
"2014","9","OTROS","1536.8"
"2014","9","COMERCIO EXTERIOR","2080.4"
"2014","9","IMPORTACIONES","2080.4"
"2014","9","EXPORTACIONES","0"
"2014","9","VARIOS","5.2"
"2014","9","TASA DE SEGURIDAD","1358.6"
"2014","9","ING. NO TRIBUTARIOS","3727.84"
"2014","9","TRANSFERENCIAS SECTOR  PuBLICO","83.4"
"2014","9","OTROS INGRESOS NO TRIBUTARIOS","3644.44"
"2014","9","INGRESOS DE CAPITAL","0"
"2014","9","DONACIONES HIPC","1177.7"
"2014","9","DONACIONES","581.2"
"2014","8","INGRESOS TOTALES","47946.45"
"2014","8","INGRESOS CORRIENTES","46395.28"
"2014","8","TRIBUTARIOS","41902.98"
"2014","8","DIRECTOS","12986.22"
"2014","8","RENTA","11780.69"
"2014","8","APORTE SOLIDARIO TEMPORAL","670.33"
"2014","8","PROPIEDAD","179.13"
"2014","8","IMPUESTO AL ACTIVO NETO","356.07"
"2014","8","REVALUACIoN DE ACTIVOS","0"
"2014","8","INDIRECTOS","27088.12"
"2014","8","PRODUCCIoN","19969.16"
"2014","8","VENTAS","18175.35"
"2014","8","OTROS","1793.82"
"2014","8","SERVICIOS Y ACTIVIDADES ESPECIFICAS","7118.96"
"2014","8","APORTE VIAL Y GASTO SOCIAL","5971.47"
"2014","8","OTROS","1147.48"
"2014","8","COMERCIO EXTERIOR","1823.69"
"2014","8","IMPORTACIONES","1823.69"
"2014","8","EXPORTACIONES","0"
"2014","8","VARIOS","4.95"
"2014","8","TASA DE SEGURIDAD","1179.68"
"2014","8","ING. NO TRIBUTARIOS","3312.62"
"2014","8","TRANSFERENCIAS SECTOR  PuBLICO","36.8"
"2014","8","OTROS INGRESOS NO TRIBUTARIOS","3275.82"
"2014","8","INGRESOS DE CAPITAL","0"
"2014","8","DONACIONES HIPC","1073.65"
"2014","8","DONACIONES","477.52"
"2014","7","INGRESOS TOTALES","42347.51"
"2014","7","INGRESOS CORRIENTES","41045.33"
"2014","7","TRIBUTARIOS","36890.08"
"2014","7","DIRECTOS","11992.38"
"2014","7","RENTA","10861.14"
"2014","7","APORTE SOLIDARIO TEMPORAL","649"
"2014","7","PROPIEDAD","155"
"2014","7","IMPUESTO AL ACTIVO NETO","327.24"
"2014","7","REVALUACIoN DE ACTIVOS","0"
"2014","7","INDIRECTOS","23306.3"
"2014","7","PRODUCCIoN","17229.2"
"2014","7","VENTAS","15663.8"
"2014","7","OTROS","1565.4"
"2014","7","SERVICIOS Y ACTIVIDADES ESPECIFICAS","6077.1"
"2014","7","APORTE VIAL Y GASTO SOCIAL","5238"
"2014","7","OTROS","839.1"
"2014","7","COMERCIO EXTERIOR","1587"
"2014","7","IMPORTACIONES","1587"
"2014","7","EXPORTACIONES","0"
"2014","7","VARIOS","4.4"
"2014","7","TASA DE SEGURIDAD","1087.51"
"2014","7","ING. NO TRIBUTARIOS","3067.74"
"2014","7","TRANSFERENCIAS SECTOR  PuBLICO","32.2"
"2014","7","OTROS INGRESOS NO TRIBUTARIOS","3035.54"
"2014","7","INGRESOS DE CAPITAL","0"
"2014","7","DONACIONES HIPC","888.44"
"2014","7","DONACIONES","413.74"
"2014","6","INGRESOS TOTALES","36629.48"
"2014","6","INGRESOS CORRIENTES","35488.68"
"2014","6","TRIBUTARIOS","31882.58"
"2014","6","DIRECTOS","10857.18"
"2014","6","RENTA","9757.24"
"2014","6","APORTE SOLIDARIO TEMPORAL","642.64"
"2014","6","PROPIEDAD","132.8"
"2014","6","IMPUESTO AL ACTIVO NETO","324.5"
"2014","6","REVALUACIoN DE ACTIVOS","0"
"2014","6","INDIRECTOS","19694.7"
"2014","6","PRODUCCIoN","14657.4"
"2014","6","VENTAS","13317.9"
"2014","6","OTROS","1339.5"
"2014","6","SERVICIOS Y ACTIVIDADES ESPECIFICAS","5037.3"
"2014","6","APORTE VIAL Y GASTO SOCIAL","4526.7"
"2014","6","OTROS","510.6"
"2014","6","COMERCIO EXTERIOR","1327"
"2014","6","IMPORTACIONES","1327"
"2014","6","EXPORTACIONES","0"
"2014","6","VARIOS","3.7"
"2014","6","TASA DE SEGURIDAD","845.6"
"2014","6","ING. NO TRIBUTARIOS","2760.5"
"2014","6","TRANSFERENCIAS SECTOR  PuBLICO","27.6"
"2014","6","OTROS INGRESOS NO TRIBUTARIOS","2732.9"
"2014","6","INGRESOS DE CAPITAL","0"
"2014","6","DONACIONES HIPC","805.4"
"2014","6","DONACIONES","335.4"
"2014","5","INGRESOS TOTALES","28733.68"
"2014","5","INGRESOS CORRIENTES","27987.18"
"2014","5","TRIBUTARIOS","24862.13"
"2014","5","DIRECTOS","7432.68"
"2014","5","RENTA","6632.44"
"2014","5","APORTE SOLIDARIO TEMPORAL","374.44"
"2014","5","PROPIEDAD","109.7"
"2014","5","IMPUESTO AL ACTIVO NETO","316.1"
"2014","5","REVALUACIoN DE ACTIVOS","0"
"2014","5","INDIRECTOS","16341.15"
"2014","5","PRODUCCIoN","12146.2"
"2014","5","VENTAS","11039.85"
"2014","5","OTROS","1106.35"
"2014","5","SERVICIOS Y ACTIVIDADES ESPECIFICAS","4194.95"
"2014","5","APORTE VIAL Y GASTO SOCIAL","3748.05"
"2014","5","OTROS","446.9"
"2014","5","COMERCIO EXTERIOR","1085.3"
"2014","5","IMPORTACIONES","1085.3"
"2014","5","EXPORTACIONES","0"
"2014","5","VARIOS","3"
"2014","5","TASA DE SEGURIDAD","688.2"
"2014","5","ING. NO TRIBUTARIOS","2436.85"
"2014","5","TRANSFERENCIAS SECTOR  PuBLICO","18.4"
"2014","5","OTROS INGRESOS NO TRIBUTARIOS","2418.45"
"2014","5","INGRESOS DE CAPITAL","0"
"2014","5","DONACIONES HIPC","578.5"
"2014","5","DONACIONES","168"
"2014","4","INGRESOS TOTALES","22754.48"
"2014","4","INGRESOS CORRIENTES","22182.2"
"2014","4","TRIBUTARIOS","20210.9"
"2014","4","DIRECTOS","6522.5"
"2014","4","RENTA","5768.5"
"2014","4","APORTE SOLIDARIO TEMPORAL","365.7"
"2014","4","PROPIEDAD","86.1"
"2014","4","IMPUESTO AL ACTIVO NETO","302.2"
"2014","4","REVALUACIoN DE ACTIVOS","0"
"2014","4","INDIRECTOS","12862.8"
"2014","4","PRODUCCIoN","9542.7"
"2014","4","VENTAS","8678.8"
"2014","4","OTROS","863.9"
"2014","4","SERVICIOS Y ACTIVIDADES ESPECIFICAS","3320.1"
"2014","4","APORTE VIAL Y GASTO SOCIAL","2950.2"
"2014","4","OTROS","369.9"
"2014","4","COMERCIO EXTERIOR","823"
"2014","4","IMPORTACIONES","823"
"2014","4","EXPORTACIONES","0"
"2014","4","VARIOS","2.6"
"2014","4","TASA DE SEGURIDAD","579.1"
"2014","4","ING. NO TRIBUTARIOS","1392.2"
"2014","4","TRANSFERENCIAS SECTOR  PuBLICO","13.8"
"2014","4","OTROS INGRESOS NO TRIBUTARIOS","1378.4"
"2014","4","INGRESOS DE CAPITAL","0"
"2014","4","DONACIONES HIPC","458.64"
"2014","4","DONACIONES","113.64"
"2014","3","INGRESOS TOTALES","14671.46"
"2014","3","INGRESOS CORRIENTES","14266.02"
"2014","3","TRIBUTARIOS","12790.82"
"2014","3","DIRECTOS","2751.64"
"2014","3","RENTA","2660.44"
"2014","3","APORTE SOLIDARIO TEMPORAL","16.4"
"2014","3","PROPIEDAD","69.2"
"2014","3","IMPUESTO AL ACTIVO NETO","5.6"
"2014","3","REVALUACIoN DE ACTIVOS","0"
"2014","3","INDIRECTOS","9448.78"
"2014","3","PRODUCCIoN","7047.04"
"2014","3","VENTAS","6413.84"
"2014","3","OTROS","633.2"
"2014","3","SERVICIOS Y ACTIVIDADES ESPECIFICAS","2401.74"
"2014","3","APORTE VIAL Y GASTO SOCIAL","2129.1"
"2014","3","OTROS","272.64"
"2014","3","COMERCIO EXTERIOR","588.5"
"2014","3","IMPORTACIONES","588.5"
"2014","3","EXPORTACIONES","0"
"2014","3","VARIOS","1.9"
"2014","3","TASA DE SEGURIDAD","362.1"
"2014","3","ING. NO TRIBUTARIOS","1113.1"
"2014","3","TRANSFERENCIAS SECTOR  PuBLICO","13.8"
"2014","3","OTROS INGRESOS NO TRIBUTARIOS","1099.3"
"2014","3","INGRESOS DE CAPITAL","0"
"2014","3","DONACIONES HIPC","346.04"
"2014","3","DONACIONES","59.4"
"2014","2","INGRESOS TOTALES","9596.9"
"2014","2","INGRESOS CORRIENTES","9389.85"
"2014","2","TRIBUTARIOS","8317.15"
"2014","2","DIRECTOS","1672.05"
"2014","2","RENTA","1618.45"
"2014","2","APORTE SOLIDARIO TEMPORAL","5"
"2014","2","PROPIEDAD","46.8"
"2014","2","IMPUESTO AL ACTIVO NETO","1.8"
"2014","2","REVALUACIoN DE ACTIVOS","0"
"2014","2","INDIRECTOS","6273.2"
"2014","2","PRODUCCIoN","4695.7"
"2014","2","VENTAS","4259.2"
"2014","2","OTROS","436.5"
"2014","2","SERVICIOS Y ACTIVIDADES ESPECIFICAS","1577.5"
"2014","2","APORTE VIAL Y GASTO SOCIAL","1384"
"2014","2","OTROS","193.5"
"2014","2","COMERCIO EXTERIOR","370.3"
"2014","2","IMPORTACIONES","370.3"
"2014","2","EXPORTACIONES","0"
"2014","2","VARIOS","1.6"
"2014","2","TASA DE SEGURIDAD","259.6"
"2014","2","ING. NO TRIBUTARIOS","813.1"
"2014","2","TRANSFERENCIAS SECTOR  PuBLICO","6.6"
"2014","2","OTROS INGRESOS NO TRIBUTARIOS","806.5"
"2014","2","INGRESOS DE CAPITAL","0"
"2014","2","DONACIONES HIPC","170.9"
"2014","2","DONACIONES","36.15"
"2014","1","INGRESOS TOTALES","4739.02"
"2014","1","INGRESOS CORRIENTES","4648.94"
"2014","1","TRIBUTARIOS","4228.94"
"2014","1","DIRECTOS","934.6"
"2014","1","RENTA","909.9"
"2014","1","APORTE SOLIDARIO TEMPORAL","1.8"
"2014","1","PROPIEDAD","21.7"
"2014","1","IMPUESTO AL ACTIVO NETO","1.2"
"2014","1","REVALUACIoN DE ACTIVOS","0"
"2014","1","INDIRECTOS","3098.54"
"2014","1","PRODUCCIoN","2374.54"
"2014","1","VENTAS","2129.74"
"2014","1","OTROS","244.8"
"2014","1","SERVICIOS Y ACTIVIDADES ESPECIFICAS","724"
"2014","1","APORTE VIAL Y GASTO SOCIAL","616.3"
"2014","1","OTROS","107.7"
"2014","1","COMERCIO EXTERIOR","195"
"2014","1","IMPORTACIONES","195"
"2014","1","EXPORTACIONES","0"
"2014","1","VARIOS",".8"
"2014","1","TASA DE SEGURIDAD","117.9"
"2014","1","ING. NO TRIBUTARIOS","302.1"
"2014","1","TRANSFERENCIAS SECTOR  PuBLICO","2"
"2014","1","OTROS INGRESOS NO TRIBUTARIOS","300.1"
"2014","1","INGRESOS DE CAPITAL","0"
"2014","1","DONACIONES HIPC","87.44"
"2014","1","DONACIONES","2.64"
