"Ano","Mes","Descripcion","Importe"
"2015","12","INGRESOS TOTALES","88225.81"
"2015","12","INGRESOS CORRIENTES","84119.09"
"2015","12","TRIBUTARIOS","77673.03"
"2015","12","DIRECTOS","25622.41"
"2015","12","RENTA","23352.83"
"2015","12","APORTE SOLIDARIO TEMPORAL","1636.84"
"2015","12","PROPIEDAD","298.48"
"2015","12","IMPUESTO AL ACTIVO NETO","334.26"
"2015","12","REVALUACIoN DE ACTIVOS","0"
"2015","12","INDIRECTOS","48501.41"
"2015","12","PRODUCCIoN","35305.07"
"2015","12","VENTAS","32272.64"
"2015","12","OTROS","3032.42"
"2015","12","SERVICIOS Y ACTIVIDADES ESPECIFICAS","13196.34"
"2015","12","APORTE VIAL Y GASTO SOCIAL","10316.64"
"2015","12","OTROS","2879.7"
"2015","12","COMERCIO EXTERIOR","3541.05"
"2015","12","IMPORTACIONES","3541.05"
"2015","12","EXPORTACIONES","0"
"2015","12","VARIOS","8.2"
"2015","12","TASA DE SEGURIDAD","2190"
"2015","12","ING. NO TRIBUTARIOS","4256.05"
"2015","12","TRANSFERENCIAS SECTOR  PuBLICO","106.04"
"2015","12","OTROS INGRESOS NO TRIBUTARIOS","4150"
"2015","12","INGRESOS DE CAPITAL","0"
"2015","12","DONACIONES HIPC","2030.74"
"2015","12","DONACIONES","2075.98"
"2015","11","INGRESOS TOTALES","78053.54"
"2015","11","INGRESOS CORRIENTES","74684.47"
"2015","11","TRIBUTARIOS","68888.82"
"2015","11","DIRECTOS","21597.83"
"2015","11","RENTA","19715.17"
"2015","11","APORTE SOLIDARIO TEMPORAL","1303.16"
"2015","11","PROPIEDAD","251.53"
"2015","11","IMPUESTO AL ACTIVO NETO","327.97"
"2015","11","REVALUACIoN DE ACTIVOS","0"
"2015","11","INDIRECTOS","44122.62"
"2015","11","PRODUCCIoN","32099.91"
"2015","11","VENTAS","29322.76"
"2015","11","OTROS","2777.15"
"2015","11","SERVICIOS Y ACTIVIDADES ESPECIFICAS","12022.71"
"2015","11","APORTE VIAL Y GASTO SOCIAL","9446.82"
"2015","11","OTROS","2575.89"
"2015","11","COMERCIO EXTERIOR","3160.45"
"2015","11","IMPORTACIONES","3160.45"
"2015","11","EXPORTACIONES","0"
"2015","11","VARIOS","7.92"
"2015","11","TASA DE SEGURIDAD","1985.66"
"2015","11","ING. NO TRIBUTARIOS","3810"
"2015","11","TRANSFERENCIAS SECTOR  PuBLICO","98.05"
"2015","11","OTROS INGRESOS NO TRIBUTARIOS","3711.95"
"2015","11","INGRESOS DE CAPITAL","0"
"2015","11","DONACIONES HIPC","1562.1"
"2015","11","DONACIONES","1806.97"
"2015","10","INGRESOS TOTALES","70963.4"
"2015","10","INGRESOS CORRIENTES","68335.48"
"2015","10","TRIBUTARIOS","63079.67"
"2015","10","DIRECTOS","20518.62"
"2015","10","RENTA","18663.55"
"2015","10","APORTE SOLIDARIO TEMPORAL","1299.49"
"2015","10","PROPIEDAD","230.33"
"2015","10","IMPUESTO AL ACTIVO NETO","325.25"
"2015","10","REVALUACIoN DE ACTIVOS","0"
"2015","10","INDIRECTOS","39734.49"
"2015","10","PRODUCCIoN","28978.54"
"2015","10","VENTAS","26498.96"
"2015","10","OTROS","2479.57"
"2015","10","SERVICIOS Y ACTIVIDADES ESPECIFICAS","10755.95"
"2015","10","APORTE VIAL Y GASTO SOCIAL","8579.49"
"2015","10","OTROS","2176.46"
"2015","10","COMERCIO EXTERIOR","2819.02"
"2015","10","IMPORTACIONES","2819.02"
"2015","10","EXPORTACIONES","0"
"2015","10","VARIOS","7.54"
"2015","10","TASA DE SEGURIDAD","1809.26"
"2015","10","ING. NO TRIBUTARIOS","3446.55"
"2015","10","TRANSFERENCIAS SECTOR  PuBLICO","89.01"
"2015","10","OTROS INGRESOS NO TRIBUTARIOS","3357.53"
"2015","10","INGRESOS DE CAPITAL","0"
"2015","10","DONACIONES HIPC","1297.44"
"2015","10","DONACIONES","1330.48"
"2015","9","INGRESOS TOTALES","64674.33"
"2015","9","INGRESOS CORRIENTES","62298.81"
"2015","9","TRIBUTARIOS","57509.23"
"2015","9","DIRECTOS","19456.63"
"2015","9","RENTA","17633.16"
"2015","9","APORTE SOLIDARIO TEMPORAL","1294.1"
"2015","9","PROPIEDAD","211.83"
"2015","9","IMPUESTO AL ACTIVO NETO","317.54"
"2015","9","REVALUACIoN DE ACTIVOS","0"
"2015","9","INDIRECTOS","35566.9"
"2015","9","PRODUCCIoN","25972.45"
"2015","9","VENTAS","23764.55"
"2015","9","OTROS","2207.9"
"2015","9","SERVICIOS Y ACTIVIDADES ESPECIFICAS","9594.45"
"2015","9","APORTE VIAL Y GASTO SOCIAL","7731.97"
"2015","9","OTROS","1862.48"
"2015","9","COMERCIO EXTERIOR","2478.98"
"2015","9","IMPORTACIONES","2478.98"
"2015","9","EXPORTACIONES","0"
"2015","9","VARIOS","6.71"
"2015","9","TASA DE SEGURIDAD","1716.02"
"2015","9","ING. NO TRIBUTARIOS","3073.55"
"2015","9","TRANSFERENCIAS SECTOR  PuBLICO","88.01"
"2015","9","OTROS INGRESOS NO TRIBUTARIOS","2985.54"
"2015","9","INGRESOS DE CAPITAL","0"
"2015","9","DONACIONES HIPC","1164.07"
"2015","9","DONACIONES","1211.46"
"2015","8","INGRESOS TOTALES","55773.05"
"2015","8","INGRESOS CORRIENTES","53329.54"
"2015","8","TRIBUTARIOS","49096.97"
"2015","8","DIRECTOS","15571.46"
"2015","8","RENTA","14131.19"
"2015","8","APORTE SOLIDARIO TEMPORAL","941.81"
"2015","8","PROPIEDAD","187.21"
"2015","8","IMPUESTO AL ACTIVO NETO","311.25"
"2015","8","REVALUACIoN DE ACTIVOS","0"
"2015","8","INDIRECTOS","31362.66"
"2015","8","PRODUCCIoN","22987.78"
"2015","8","VENTAS","21024.16"
"2015","8","OTROS","1963.62"
"2015","8","SERVICIOS Y ACTIVIDADES ESPECIFICAS","8374.87"
"2015","8","APORTE VIAL Y GASTO SOCIAL","6858.22"
"2015","8","OTROS","1516.65"
"2015","8","COMERCIO EXTERIOR","2156.57"
"2015","8","IMPORTACIONES","2156.57"
"2015","8","EXPORTACIONES","0"
"2015","8","VARIOS","6.28"
"2015","8","TASA DE SEGURIDAD","1483.9"
"2015","8","ING. NO TRIBUTARIOS","2748.68"
"2015","8","TRANSFERENCIAS SECTOR  PuBLICO","86.01"
"2015","8","OTROS INGRESOS NO TRIBUTARIOS","2662.67"
"2015","8","INGRESOS DE CAPITAL","0"
"2015","8","DONACIONES HIPC","1318.22"
"2015","8","DONACIONES","1125.29"
"2015","7","INGRESOS TOTALES","49033.75"
"2015","7","INGRESOS CORRIENTES","46841.62"
"2015","7","TRIBUTARIOS","43082.89"
"2015","7","DIRECTOS","14307"
"2015","7","RENTA","12944.97"
"2015","7","APORTE SOLIDARIO TEMPORAL","892.12"
"2015","7","PROPIEDAD","160.39"
"2015","7","IMPUESTO AL ACTIVO NETO","309.52"
"2015","7","REVALUACIoN DE ACTIVOS","0"
"2015","7","INDIRECTOS","26904.1"
"2015","7","PRODUCCIoN","20092.86"
"2015","7","VENTAS","18386.14"
"2015","7","OTROS","1706.72"
"2015","7","SERVICIOS Y ACTIVIDADES ESPECIFICAS","6811.24"
"2015","7","APORTE VIAL Y GASTO SOCIAL","5999.92"
"2015","7","OTROS","811.32"
"2015","7","COMERCIO EXTERIOR","1865.85"
"2015","7","IMPORTACIONES","1865.85"
"2015","7","EXPORTACIONES","0"
"2015","7","VARIOS","5.94"
"2015","7","TASA DE SEGURIDAD","1379.68"
"2015","7","ING. NO TRIBUTARIOS","2379.05"
"2015","7","TRANSFERENCIAS SECTOR  PuBLICO","69.01"
"2015","7","OTROS INGRESOS NO TRIBUTARIOS","2310.04"
"2015","7","INGRESOS DE CAPITAL","0"
"2015","7","DONACIONES HIPC","1096.66"
"2015","7","DONACIONES","1095.46"
"2015","6","INGRESOS TOTALES","42530.45"
"2015","6","INGRESOS CORRIENTES","40747.75"
"2015","6","TRIBUTARIOS","37575.96"
"2015","6","DIRECTOS","13125.93"
"2015","6","RENTA","11814.7"
"2015","6","APORTE SOLIDARIO TEMPORAL","871.16"
"2015","6","PROPIEDAD","136.84"
"2015","6","IMPUESTO AL ACTIVO NETO","303.23"
"2015","6","REVALUACIoN DE ACTIVOS","0"
"2015","6","INDIRECTOS","22903.06"
"2015","6","PRODUCCIoN","16975.25"
"2015","6","VENTAS","15526.95"
"2015","6","OTROS","1448.3"
"2015","6","SERVICIOS Y ACTIVIDADES ESPECIFICAS","5927.81"
"2015","6","APORTE VIAL Y GASTO SOCIAL","5171.18"
"2015","6","OTROS","756.64"
"2015","6","COMERCIO EXTERIOR","1541.57"
"2015","6","IMPORTACIONES","1541.57"
"2015","6","EXPORTACIONES","0"
"2015","6","VARIOS","5.4"
"2015","6","TASA DE SEGURIDAD","1127.37"
"2015","6","ING. NO TRIBUTARIOS","2044.42"
"2015","6","TRANSFERENCIAS SECTOR  PuBLICO","52.71"
"2015","6","OTROS INGRESOS NO TRIBUTARIOS","1991.71"
"2015","6","INGRESOS DE CAPITAL","0"
"2015","6","DONACIONES HIPC","884.05"
"2015","6","DONACIONES","898.65"
"2015","5","INGRESOS TOTALES","33508.9"
"2015","5","INGRESOS CORRIENTES","32268.28"
"2015","5","TRIBUTARIOS","29569.01"
"2015","5","DIRECTOS","9258.52"
"2015","5","RENTA","8348.9"
"2015","5","APORTE SOLIDARIO TEMPORAL","523.36"
"2015","5","PROPIEDAD","111.51"
"2015","5","IMPUESTO AL ACTIVO NETO","274.75"
"2015","5","REVALUACIoN DE ACTIVOS","0"
"2015","5","INDIRECTOS","19041.64"
"2015","5","PRODUCCIoN","14065.78"
"2015","5","VENTAS","12860.58"
"2015","5","OTROS","1205.2"
"2015","5","SERVICIOS Y ACTIVIDADES ESPECIFICAS","4975.85"
"2015","5","APORTE VIAL Y GASTO SOCIAL","4298.18"
"2015","5","OTROS","677.67"
"2015","5","COMERCIO EXTERIOR","1264.14"
"2015","5","IMPORTACIONES","1264.14"
"2015","5","EXPORTACIONES","0"
"2015","5","VARIOS","4.72"
"2015","5","TASA DE SEGURIDAD","947.49"
"2015","5","ING. NO TRIBUTARIOS","1751.78"
"2015","5","TRANSFERENCIAS SECTOR  PuBLICO","51.01"
"2015","5","OTROS INGRESOS NO TRIBUTARIOS","1700.76"
"2015","5","INGRESOS DE CAPITAL","0"
"2015","5","DONACIONES HIPC","588"
"2015","5","DONACIONES","652.62"
"2015","4","INGRESOS TOTALES","27307.29"
"2015","4","INGRESOS CORRIENTES","26671.85"
"2015","4","TRIBUTARIOS","24331.51"
"2015","4","DIRECTOS","8092.01"
"2015","4","RENTA","7249.63"
"2015","4","APORTE SOLIDARIO TEMPORAL","489.85"
"2015","4","PROPIEDAD","89.37"
"2015","4","IMPUESTO AL ACTIVO NETO","263.16"
"2015","4","REVALUACIoN DE ACTIVOS","0"
"2015","4","INDIRECTOS","15219.99"
"2015","4","PRODUCCIoN","11359.48"
"2015","4","VENTAS","10380.03"
"2015","4","OTROS","979.45"
"2015","4","SERVICIOS Y ACTIVIDADES ESPECIFICAS","3860.51"
"2015","4","APORTE VIAL Y GASTO SOCIAL","3443.55"
"2015","4","OTROS","416.96"
"2015","4","COMERCIO EXTERIOR","1015.21"
"2015","4","IMPORTACIONES","1015.21"
"2015","4","EXPORTACIONES","0"
"2015","4","VARIOS","4.29"
"2015","4","TASA DE SEGURIDAD","840.49"
"2015","4","ING. NO TRIBUTARIOS","1499.85"
"2015","4","TRANSFERENCIAS SECTOR  PuBLICO","51.01"
"2015","4","OTROS INGRESOS NO TRIBUTARIOS","1448.84"
"2015","4","INGRESOS DE CAPITAL","0"
"2015","4","DONACIONES HIPC","414.98"
"2015","4","DONACIONES","220.47"
"2015","3","INGRESOS TOTALES","17664.15"
"2015","3","INGRESOS CORRIENTES","17259.35"
"2015","3","TRIBUTARIOS","15522.05"
"2015","3","DIRECTOS","3373.29"
"2015","3","RENTA","3228.57"
"2015","3","APORTE SOLIDARIO TEMPORAL","35.77"
"2015","3","PROPIEDAD","69.19"
"2015","3","IMPUESTO AL ACTIVO NETO","39.76"
"2015","3","REVALUACIoN DE ACTIVOS","0"
"2015","3","INDIRECTOS","11375.65"
"2015","3","PRODUCCIoN","8491.81"
"2015","3","VENTAS","7785.96"
"2015","3","OTROS","705.85"
"2015","3","SERVICIOS Y ACTIVIDADES ESPECIFICAS","2883.83"
"2015","3","APORTE VIAL Y GASTO SOCIAL","2541.51"
"2015","3","OTROS","342.32"
"2015","3","COMERCIO EXTERIOR","769.3"
"2015","3","IMPORTACIONES","769.3"
"2015","3","EXPORTACIONES","0"
"2015","3","VARIOS","3.82"
"2015","3","TASA DE SEGURIDAD","661.54"
"2015","3","ING. NO TRIBUTARIOS","1075.76"
"2015","3","TRANSFERENCIAS SECTOR  PuBLICO","42.01"
"2015","3","OTROS INGRESOS NO TRIBUTARIOS","1033.74"
"2015","3","INGRESOS DE CAPITAL","0"
"2015","3","DONACIONES HIPC","267.84"
"2015","3","DONACIONES","136.97"
"2015","2","INGRESOS TOTALES","11482.33"
"2015","2","INGRESOS CORRIENTES","11199.61"
"2015","2","TRIBUTARIOS","10052.66"
"2015","2","DIRECTOS","2003.1"
"2015","2","RENTA","1951.13"
"2015","2","APORTE SOLIDARIO TEMPORAL","10.64"
"2015","2","PROPIEDAD","34.88"
"2015","2","IMPUESTO AL ACTIVO NETO","6.46"
"2015","2","REVALUACIoN DE ACTIVOS","0"
"2015","2","INDIRECTOS","7583.69"
"2015","2","PRODUCCIoN","5689.59"
"2015","2","VENTAS","5216.26"
"2015","2","OTROS","473.32"
"2015","2","SERVICIOS Y ACTIVIDADES ESPECIFICAS","1894.1"
"2015","2","APORTE VIAL Y GASTO SOCIAL","1692.14"
"2015","2","OTROS","201.96"
"2015","2","COMERCIO EXTERIOR","463.24"
"2015","2","IMPORTACIONES","463.24"
