"Ano","Mes","Descripcion","Importe"
"2017","12","INGRESOS TOTALES","110174.63"
"2017","12","Ingresos Corrientes","106351.65"
"2017","12","Donaciones HIPC","2112.01"
"2017","12","Donaciones","1198.57"
"2017","12","Ingresos recibidos por intereses (ENEE)","512.4"
"2017","12","GASTO CORRIENTE","95915.81"
"2017","12","Gasto de Consumo","55898.9"
"2017","12","Sueldos y salarios","37731.56"
"2017","12","Aportes Patronales","4729.81"
"2017","12","Bienes y servicios","13437.53"
"2017","12","Comisiones","1176.69"
"2017","12","Internos","865.63"
"2017","12","Externos","311.06"
"2017","12","Intereses Deuda","13695.69"
"2017","12","Internos","8602.3"
"2017","12","Externos","5093.39"
"2017","12","Transferencias","25144.53"
"2017","12","AHORRO EN CUENTA CORRIENTE","10435.84"
"2017","12","Gasto de Capital","29030.8"
"2017","12","Inversion","13792.71"
"2017","12","Transferencias","15238.09"
"2017","12","TOTAL GASTOS NETOS","124946.6"
"2017","12","BALANCE","-14771.98"
"2017","12","FINANCIAMIENTO","14772"
"2017","12","CReDITO EXTERNO NETO","19790.6"
"2017","12","Desembolsos","25844.9"
"2017","12","Amortizacion","-6010.5"
"2017","12","Transferencias Externas","173.5"
"2017","12","Bono Cupon Cero","-217.3"
"2017","12","CReDITO INTERNO NETO","-5018.6"
"2017","12","Utilizacion","24306.3"
"2017","12","Amortizacion","-20603.4"
"2017","12","Otro Financiamientos","-7921.1"
"2017","12","Flujo de Cuentas Por Pagar","-708.2"
"2017","12","Flujo de Depositos","-92.2"
"2017","12","PRODUCTO INTERNO BRUTO","542569.6"
"2017","12","BALANCE GLOBAL NETO / PIB (%)","-2.72"
"2017","11","INGRESOS TOTALES","96953.91"
"2017","11","Ingresos Corrientes","94227.76"
"2017","11","Donaciones HIPC","1839.77"
"2017","11","Donaciones","886.38"
"2017","11","Ingresos recibidos por intereses (ENEE)","0"
"2017","11","GASTO CORRIENTE","82256.02"
"2017","11","Gasto de Consumo","46581.96"
"2017","11","Sueldos y salarios","32465.72"
"2017","11","Aportes Patronales","4077.6"
"2017","11","Bienes y servicios","10038.65"
"2017","11","Comisiones","1071.8"
"2017","11","Internos","795.96"
"2017","11","Externos","275.84"
"2017","11","Intereses Deuda","12038.29"
"2017","11","Internos","7833.74"
"2017","11","Externos","4204.55"
"2017","11","Transferencias","22563.97"
"2017","11","AHORRO EN CUENTA CORRIENTE","11971.74"
"2017","11","Gasto de Capital","22700.78"
"2017","11","Inversion","9993.67"
"2017","11","Transferencias","12707.11"
"2017","11","TOTAL GASTOS NETOS","104956.8"
"2017","11","BALANCE","-8002.89"
"2017","11","FINANCIAMIENTO","8002.9"
"2017","11","CReDITO EXTERNO NETO","21038.5"
"2017","11","Desembolsos","25397.1"
"2017","11","Amortizacion","-4282.5"
"2017","11","Transferencias Externas","141.2"
"2017","11","Bono Cupon Cero","-217.3"
"2017","11","CReDITO INTERNO NETO","-13035.6"
"2017","11","Utilizacion","14562"
"2017","11","Amortizacion","-15567.1"
"2017","11","Otro Financiamientos","-9288.5"
"2017","11","Flujo de Cuentas Por Pagar","-558.2"
"2017","11","Flujo de Depositos","-2183.8"
"2017","11","PRODUCTO INTERNO BRUTO","542569.6"
"2017","11","BALANCE GLOBAL NETO / PIB (%)","-1.48"
"2017","10","INGRESOS TOTALES","89255.33"
"2017","10","Ingresos Corrientes","86727.35"
"2017","10","Donaciones HIPC","1687.48"
"2017","10","Donaciones","840.5"
"2017","10","Ingresos recibidos por intereses (ENEE)","0"
"2017","10","GASTO CORRIENTE","73483.67"
"2017","10","Gasto de Consumo","42069.82"
"2017","10","Sueldos y salarios","29456.25"
"2017","10","Aportes Patronales","3588.27"
"2017","10","Bienes y servicios","9025.3"
"2017","10","Comisiones","963.25"
"2017","10","Internos","722.02"
"2017","10","Externos","241.24"
"2017","10","Intereses Deuda","10640.53"
"2017","10","Internos","6822.13"
"2017","10","Externos","3818.4"
"2017","10","Transferencias","19810.06"
"2017","10","AHORRO EN CUENTA CORRIENTE","13243.68"
"2017","10","Gasto de Capital","21371.9"
"2017","10","Inversion","9082.33"
"2017","10","Transferencias","12289.57"
"2017","10","TOTAL GASTOS NETOS","94855.57"
"2017","10","BALANCE","-5600.24"
"2017","10","FINANCIAMIENTO","5600.24"
"2017","10","CReDITO EXTERNO NETO","20803.19"
"2017","10","Desembolsos","24385.79"
"2017","10","Amortizacion","-3479"
"2017","10","Transferencias Externas","113.7"
"2017","10","Bono Cupon Cero","-217.31"
"2017","10","CReDITO INTERNO NETO","-15202.95"
"2017","10","Utilizacion","12833.01"
"2017","10","Amortizacion","-13416.47"
"2017","10","Otro Financiamientos","-8993.1"
"2017","10","Flujo de Cuentas Por Pagar","-267.33"
"2017","10","Flujo de Depositos","-5359.06"
"2017","10","PRODUCTO INTERNO BRUTO","542569.6"
"2017","10","BALANCE GLOBAL NETO / PIB (%)","-1.03"
"2017","9","INGRESOS TOTALES","82524.18"
"2017","9","Ingresos Corrientes","80503.81"
"2017","9","Donaciones HIPC","1552.24"
"2017","9","Donaciones","468.13"
"2017","9","Ingresos recibidos por intereses (ENEE)","0"
"2017","9","GASTO CORRIENTE","67354.65"
"2017","9","Gasto de Consumo","38191.24"
"2017","9","Sueldos y salarios","26639.35"
"2017","9","Aportes Patronales","3231.17"
"2017","9","Bienes y servicios","8320.71"
"2017","9","Comisiones","874.75"
"2017","9","Internos","645.86"
"2017","9","Externos","228.9"
"2017","9","Intereses Deuda","10315.46"
"2017","9","Internos","6618.59"
"2017","9","Externos","3696.87"
"2017","9","Transferencias","17973.21"
"2017","9","AHORRO EN CUENTA CORRIENTE","13149.16"
"2017","9","Gasto de Capital","18450.23"
"2017","9","Inversion","7992.58"
"2017","9","Transferencias","10457.66"
"2017","9","TOTAL GASTOS NETOS","85804.89"
"2017","9","BALANCE","-3280.71"
"2017","9","FINANCIAMIENTO","3280.7"
"2017","9","CReDITO EXTERNO NETO","19975.2"
"2017","9","Desembolsos","23357.6"
"2017","9","Amortizacion","-3253.3"
"2017","9","Transferencias Externas","88.2"
"2017","9","Bono Cupon Cero","-217.3"
"2017","9","CReDITO INTERNO NETO","-16694.5"
"2017","9","Utilizacion","12529.9"
"2017","9","Amortizacion","-13416.3"
"2017","9","Otro Financiamientos","-8933.6"
"2017","9","Flujo de Cuentas Por Pagar","-906.3"
"2017","9","Flujo de Depositos","-5968.2"
"2017","9","PRODUCTO INTERNO BRUTO","542569.6"
"2017","9","BALANCE GLOBAL NETO / PIB (%)","-.6"
"2017","8","INGRESOS TOTALES","68792.67"
"2017","8","Ingresos Corrientes","66975.77"
"2017","8","Donaciones HIPC","1412.3"
"2017","8","Donaciones","404.6"
"2017","8","Ingresos recibidos por intereses (ENEE)","0"
"2017","8","GASTO CORRIENTE","59289.26"
"2017","8","Gasto de Consumo","34067.97"
"2017","8","Sueldos y salarios","23988.7"
"2017","8","Aportes Patronales","2891.74"
"2017","8","Bienes y servicios","7187.53"
"2017","8","Comisiones","779.25"
"2017","8","Internos","576.04"
"2017","8","Externos","203.21"
"2017","8","Intereses Deuda","8637.82"
"2017","8","Internos","5569.81"
"2017","8","Externos","3068.01"
"2017","8","Transferencias","15804.22"
"2017","8","AHORRO EN CUENTA CORRIENTE","7686.51"
"2017","8","Gasto de Capital","16159.27"
"2017","8","Inversion","6841.26"
"2017","8","Transferencias","9318.02"
"2017","8","TOTAL GASTOS NETOS","75448.53"
"2017","8","BALANCE","-6655.86"
"2017","8","FINANCIAMIENTO","6655.9"
"2017","8","CReDITO EXTERNO NETO","18412.2"
"2017","8","Desembolsos","21310"
"2017","8","Amortizacion","-2912.6"
"2017","8","Transferencias Externas","122.1"
"2017","8","Bono Cupon Cero","-107.3"
"2017","8","CReDITO INTERNO NETO","-11756.3"
"2017","8","Utilizacion","9700.8"
"2017","8","Amortizacion","-11608.8"
"2017","8","Otro Financiamientos","-9207.5"
"2017","8","Flujo de Cuentas Por Pagar","116"
"2017","8","Flujo de Depositos","-756.8"
"2017","8","PRODUCTO INTERNO BRUTO","542569.6"
"2017","8","BALANCE GLOBAL NETO / PIB (%)","-1.23"
"2017","7","INGRESOS TOTALES","60434.02"
"2017","7","Ingresos Corrientes","59053.78"
"2017","7","Donaciones HIPC","1041.28"
"2017","7","Donaciones","338.96"
"2017","7","Ingresos recibidos por intereses (ENEE)","0"
"2017","7","GASTO CORRIENTE","50167.39"
"2017","7","Gasto de Consumo","29585.06"
"2017","7","Sueldos y salarios","21271.08"
"2017","7","Aportes Patronales","2528.17"
"2017","7","Bienes y servicios","5785.81"
"2017","7","Comisiones","654.28"
"2017","7","Internos","504.18"
"2017","7","Externos","150.1"
"2017","7","Intereses Deuda","7529.06"
"2017","7","Internos","4640.02"
"2017","7","Externos","2889.04"
"2017","7","Transferencias","12398.99"
"2017","7","AHORRO EN CUENTA CORRIENTE","8886.39"
"2017","7","Gasto de Capital","14077.47"
"2017","7","Inversion","6013.15"
"2017","7","Transferencias","8064.32"
"2017","7","TOTAL GASTOS NETOS","64244.86"
"2017","7","BALANCE","-3810.84"
"2017","7","FINANCIAMIENTO","3810.84"
"2017","7","CReDITO EXTERNO NETO","17939.6"
"2017","7","Desembolsos","20458.09"
"2017","7","Amortizacion","-2528.6"
"2017","7","Transferencias Externas","117.4"
"2017","7","Bono Cupon Cero","-107.28"
"2017","7","CReDITO INTERNO NETO","-14128.76"
"2017","7","Utilizacion","9057.1"
"2017","7","Amortizacion","-11066.57"
"2017","7","Otro Financiamientos","-9781.79"
"2017","7","Flujo de Cuentas Por Pagar","-1122.56"
"2017","7","Flujo de Depositos","-1214.95"
"2017","7","PRODUCTO INTERNO BRUTO","542569.6"
"2017","7","BALANCE GLOBAL NETO / PIB (%)","-.7"
"2017","6","INGRESOS TOTALES","52858.96"
"2017","6","Ingresos Corrientes","51638.74"
"2017","6","Donaciones HIPC","909.98"
"2017","6","Donaciones","310.25"
"2017","6","Ingresos recibidos por intereses (ENEE)","0"
"2017","6","GASTO CORRIENTE","42960.82"
"2017","6","Gasto de Consumo","25714.89"
"2017","6","Sueldos y salarios","18632.57"
"2017","6","Aportes Patronales","2186.46"
"2017","6","Bienes y servicios","4895.86"
"2017","6","Comisiones","577.47"
"2017","6","Internos","430.47"
"2017","6","Externos","147"
"2017","6","Intereses Deuda","6907.5"
"2017","6","Internos","4127.9"
"2017","6","Externos","2779.6"
"2017","6","Transferencias","9760.96"
"2017","6","AHORRO EN CUENTA CORRIENTE","8677.92"
"2017","6","Gasto de Capital","11391.04"
"2017","6","Inversion","4455.43"
"2017","6","Transferencias","6935.6"
"2017","6","TOTAL GASTOS NETOS","54351.85"
"2017","6","BALANCE","-1492.89"
"2017","6","FINANCIAMIENTO","1492.9"
"2017","6","CReDITO EXTERNO NETO","17920.5"
"2017","6","Desembolsos","20197.8"
"2017","6","Amortizacion","-2262.6"
"2017","6","Transferencias Externas","92.6"
"2017","6","Bono Cupon Cero","-107.3"
